298;83;20;44;39;6;19;31;8;2;1;3;26;3;23;16;80;24;15;11;4;0;7;5;34;9;6;5;51;10;66;26;28;24;5;5;12;0;2;1;2;2;0;0;9;1;4;3;33;7;3;1;2;0;3;1;18;4;0;4;45;2;28;16;57;12;17;10;10;2;4;4;1;3;1;1;5;0;4;6;7;0;3;0;0;0;0;0;3;1;0;2;8;0;9;4;37;6;2;6;12;2;3;2;1;1;1;1;12;4;4;6;22;2;1;2;9;2;5;1;14;4;2;4;53;3;16;17;19;44;0;44;5;4;5;27;0;2;1;2;0;3;1;22;6;11;0;4;0;2;0;4;1;8;0;5;1;4;7;23;3;15;0;3;2;2;0;2;0;0;0;1;1;0;0;1;7;6;0;7;0;0;1;5;2;2;1;0;3;6;2;11;27;122;14;174;4;5;7;94;1;1;1;13;0;0;6;48;10;14;3;16;0;2;0;11;2;12;0;6;2;4;14;41;35;241;6;88;9;25;9;56;0;7;0;4;7;17;2;75;28;71;6;41;4;2;5;30;7;26;3;18;14;36;261;0
321;55;33;18;61;6;30;14;7;0;3;4;35;4;23;16;48;8;11;10;9;1;6;3;17;13;12;7;32;12;41;46;22;16;2;5;7;1;0;4;2;0;1;3;14;1;2;7;20;4;5;4;2;0;1;2;17;6;4;3;15;8;20;22;88;13;2;0;45;3;12;3;1;0;0;0;10;5;12;4;11;0;2;1;1;0;2;1;3;0;0;1;3;1;5;2;56;11;1;3;10;1;2;2;2;1;0;0;13;2;5;8;36;16;2;0;12;2;3;0;15;3;2;1;33;11;9;9;13;22;5;15;1;4;1;11;0;0;0;2;1;1;2;5;2;9;2;3;0;2;0;8;0;7;3;5;1;4;2;22;5;8;0;6;1;0;0;4;0;1;0;5;1;1;0;6;11;15;0;8;0;0;1;4;2;10;4;16;2;6;4;69;38;76;8;30;8;14;16;28;0;7;0;4;1;4;6;13;17;13;5;12;4;2;4;11;4;7;3;4;1;7;6;27;97;167;3;37;9;11;7;17;7;4;2;10;10;11;7;37;58;148;13;42;7;9;10;25;21;47;12;55;11;38;268;0
41;32;4;9;25;5;7;24;4;0;0;2;2;1;11;4;41;5;0;4;3;1;0;8;8;2;0;1;12;7;2;17;4;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;6;1;0;1;3;0;1;1;6;0;0;1;8;2;8;2;45;4;1;3;8;1;0;3;0;0;0;0;0;1;1;0;3;0;1;0;2;0;1;1;1;0;0;0;3;0;1;1;45;2;1;2;1;0;0;2;0;0;0;0;1;0;0;0;26;3;0;1;1;0;1;3;14;0;0;1;16;1;5;6;6;12;0;6;3;0;0;13;0;0;0;1;1;0;0;6;1;1;0;0;0;0;0;1;0;4;2;1;0;1;1;4;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;5;17;67;3;75;2;1;0;37;0;1;0;0;0;3;2;8;0;3;1;5;0;0;0;0;0;0;0;2;2;3;1;11;44;175;1;41;2;5;1;15;1;2;0;1;0;1;0;5;43;99;1;25;3;3;2;3;13;14;0;11;16;14;52;0
129;17;6;11;29;4;33;48;4;0;0;1;29;4;21;17;38;9;2;1;6;0;5;1;17;1;2;7;92;6;149;51;10;1;1;0;3;0;2;6;0;0;0;0;5;0;2;0;21;6;2;1;3;0;4;0;25;3;1;1;62;2;66;38;19;3;5;1;22;2;5;4;0;1;0;0;3;0;2;1;1;2;0;0;1;0;0;0;2;0;0;0;9;1;8;2;13;2;3;2;3;0;0;3;0;0;0;0;9;1;0;4;8;4;0;1;3;0;3;3;16;0;2;1;59;3;17;20;3;15;3;28;3;1;2;33;0;0;0;0;0;1;0;20;0;10;0;3;0;0;1;3;2;0;0;1;0;0;3;24;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;1;1;1;0;1;4;22;12;17;6;26;3;4;8;55;0;3;0;0;0;1;2;9;0;1;1;1;0;1;0;3;1;3;0;4;4;1;4;29;2;9;1;6;0;1;1;7;0;0;0;0;1;1;0;1;5;15;0;3;0;7;2;7;5;9;0;7;13;16;93;0
82;31;2;13;42;0;7;25;3;5;0;2;6;0;16;14;33;20;0;1;9;1;1;3;9;3;2;8;24;7;15;38;3;2;1;1;0;0;1;0;0;0;0;0;3;0;1;1;14;3;0;1;2;0;0;0;10;3;0;0;15;0;2;5;20;12;1;5;10;0;2;1;4;0;0;0;2;0;2;0;1;5;0;0;1;0;0;0;0;0;0;0;2;0;3;2;9;1;0;1;3;0;2;1;3;1;0;0;0;0;3;3;22;1;5;1;4;1;1;1;25;0;0;3;44;0;7;17;9;20;0;21;5;0;3;48;0;1;0;0;1;0;1;8;1;4;0;6;0;0;0;2;2;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;0;0;0;3;0;0;0;3;0;1;0;5;13;33;1;51;0;1;1;79;1;0;0;0;0;0;0;11;0;3;0;4;0;2;0;2;2;0;0;1;1;0;1;8;32;44;1;2;3;0;2;19;0;1;1;1;1;0;4;12;38;40;0;8;4;4;1;7;6;9;0;7;17;8;107;0
416;63;41;22;93;4;33;10;14;4;7;6;35;4;30;10;58;15;8;12;9;1;10;9;21;13;9;15;34;14;27;42;44;21;6;7;5;0;1;1;4;0;0;2;8;2;1;5;21;11;7;7;3;1;4;1;14;9;6;10;20;13;14;21;78;11;6;2;52;2;12;2;1;1;2;0;14;4;8;5;10;2;3;0;6;2;3;0;2;0;1;2;7;4;9;6;38;10;2;4;12;1;2;3;4;2;2;2;12;8;8;8;8;5;4;1;4;0;3;2;12;6;4;3;17;14;13;26;12;40;2;20;2;4;3;8;1;3;1;5;0;0;1;0;7;11;6;8;0;0;3;3;1;12;6;9;1;6;8;22;0;14;2;4;1;0;0;2;0;0;0;3;3;1;0;5;5;11;9;9;0;0;1;1;5;12;2;22;4;10;7;50;47;48;6;21;7;6;22;36;3;5;4;1;5;2;5;9;10;18;4;5;5;4;11;13;4;4;3;6;2;4;17;34;61;128;5;24;13;19;7;19;4;4;2;8;12;14;8;48;30;93;9;46;7;9;15;25;4;30;11;59;17;41;394;0
362;48;12;22;51;4;18;10;15;4;1;12;10;4;20;15;70;25;7;5;10;1;11;8;23;14;9;11;11;8;20;25;29;13;1;3;6;1;1;0;1;2;0;4;4;1;1;7;22;17;1;4;1;0;0;0;11;9;3;9;8;8;10;12;83;7;3;4;14;1;18;4;6;3;0;0;5;3;5;6;16;2;0;0;3;0;1;0;4;0;3;0;2;2;7;1;27;15;1;1;18;4;1;2;1;4;0;0;27;17;8;15;17;1;3;2;7;2;0;1;22;8;2;4;42;19;2;20;18;21;4;11;1;1;3;14;0;4;0;3;0;2;0;3;9;10;3;9;2;1;1;2;4;13;0;4;1;2;0;22;6;4;0;1;2;1;0;1;0;3;0;3;1;2;0;8;5;10;3;5;0;0;1;2;1;11;2;10;1;4;5;36;19;31;6;14;7;6;20;31;0;0;0;0;2;1;9;7;3;2;2;12;7;1;9;3;0;2;2;4;1;1;8;25;60;69;0;8;11;13;4;9;2;6;1;2;4;12;17;42;49;76;7;30;8;5;24;33;7;37;14;40;11;33;292;0
122;49;4;7;34;2;25;12;3;0;0;1;11;3;22;7;59;20;0;3;5;2;3;4;15;9;1;3;26;6;71;35;6;4;0;1;5;0;2;2;1;0;0;0;1;1;3;0;21;5;1;0;1;0;1;1;14;3;1;1;39;6;12;14;33;2;5;1;14;0;4;1;1;0;0;0;1;0;2;2;4;1;0;2;0;0;0;0;1;0;0;0;7;2;2;6;40;2;0;2;4;0;0;1;0;0;0;0;3;0;1;0;42;1;0;0;6;0;1;0;19;0;0;3;44;3;7;8;2;13;1;8;1;3;1;1;0;0;0;0;1;2;0;5;2;1;0;2;1;0;0;2;1;0;0;2;0;2;1;23;0;7;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;4;0;3;0;0;0;1;0;0;0;2;1;0;0;4;11;55;9;89;3;11;9;20;0;1;0;3;1;0;2;13;2;7;4;6;1;1;0;0;1;0;0;4;1;1;4;12;25;70;1;37;7;19;2;20;0;4;0;0;1;14;0;28;5;36;1;15;0;0;0;7;11;26;0;14;23;18;103;0
105;74;14;16;20;10;22;48;1;2;0;1;9;3;35;43;22;26;0;6;1;3;4;4;8;3;0;2;26;4;33;50;14;2;0;0;5;3;3;1;0;0;0;0;0;0;0;3;30;4;2;2;2;0;1;0;4;1;0;0;11;3;5;6;36;6;9;6;3;2;0;4;0;0;0;0;3;0;1;1;12;1;0;1;0;1;0;2;3;2;0;0;3;0;7;5;17;3;0;1;4;0;1;2;2;0;0;0;7;0;0;0;17;3;0;1;7;1;2;4;23;0;0;1;41;4;5;1;3;26;0;2;1;0;0;19;0;0;0;0;0;2;1;9;4;7;0;1;0;1;0;0;0;2;0;4;2;0;1;15;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;0;0;0;0;0;0;0;0;0;0;2;8;4;13;8;54;9;87;2;3;1;39;0;1;0;0;3;0;3;27;6;7;2;2;0;0;0;1;0;1;0;2;3;0;3;19;18;174;0;31;2;9;0;17;0;1;3;0;5;10;4;25;18;32;2;14;0;4;1;12;4;21;6;16;10;17;112;0
101;35;6;13;34;4;8;10;14;0;0;1;12;2;11;24;43;22;0;3;7;0;0;8;34;3;2;5;38;8;13;37;3;0;0;1;0;0;0;0;0;3;0;0;1;0;4;1;16;1;2;2;2;0;0;0;9;1;0;2;17;4;15;8;42;5;0;5;19;0;6;8;1;0;0;0;4;0;3;2;10;0;0;0;1;0;2;0;6;0;0;0;5;2;2;2;15;1;0;0;12;0;0;1;1;1;0;0;6;1;3;2;55;3;0;1;5;0;2;3;112;3;1;3;26;2;36;21;6;17;0;8;0;1;0;2;1;0;0;0;0;1;0;2;1;4;0;2;0;0;2;6;0;1;0;2;1;0;1;5;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;2;0;2;1;5;19;50;0;42;6;3;1;25;0;0;0;0;2;3;2;6;4;3;0;5;0;0;0;5;2;0;0;1;3;1;1;5;35;35;1;30;4;2;2;19;4;1;0;2;4;3;0;20;30;48;1;46;4;5;0;19;21;41;0;19;12;14;100;0
98;32;14;18;39;7;36;118;11;0;1;4;44;4;41;65;21;10;0;2;6;1;7;12;19;2;3;5;66;10;50;78;7;1;1;0;1;0;0;0;3;1;0;0;3;0;0;2;19;7;0;0;4;0;1;3;39;1;3;2;75;2;16;39;13;6;3;1;17;1;1;10;4;0;0;0;5;0;1;4;6;2;0;0;1;0;0;0;4;0;0;0;11;2;3;6;4;2;1;0;4;1;2;0;4;0;1;0;1;0;2;7;15;5;0;0;3;0;2;0;33;1;1;4;108;5;17;31;9;14;7;21;2;7;9;87;0;3;0;1;0;4;1;57;4;4;0;0;1;0;0;5;0;0;0;2;0;3;1;36;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;3;3;0;2;0;0;0;3;0;0;0;3;1;2;5;27;8;13;0;4;0;2;8;48;0;0;0;0;2;2;3;24;2;4;0;0;1;0;1;5;0;2;0;1;3;1;3;20;7;9;1;0;2;1;3;5;0;0;0;0;1;1;4;11;0;24;0;4;4;0;1;11;1;1;0;7;1;8;112;0
50;29;1;8;46;0;7;28;3;0;0;2;12;2;8;41;32;14;2;2;3;4;2;10;18;4;1;0;42;8;7;22;5;0;0;0;2;0;0;1;3;0;0;0;4;1;0;2;19;1;0;1;3;0;2;0;14;1;2;0;24;1;11;3;26;7;1;1;3;1;0;2;1;2;0;0;0;0;1;2;4;0;0;0;1;0;1;0;1;1;0;1;4;1;0;2;21;2;0;0;0;1;3;4;1;0;1;0;3;0;1;2;35;5;1;0;4;1;0;1;20;5;2;2;55;4;7;9;2;13;0;5;0;0;0;7;0;0;0;0;0;0;3;6;0;4;0;1;0;0;0;0;0;3;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;2;0;1;2;0;0;7;16;54;3;6;1;1;1;4;0;0;0;0;1;6;0;9;0;5;0;0;0;3;0;1;0;2;0;1;4;0;1;3;44;97;1;13;1;2;1;10;1;1;0;0;0;3;1;11;26;88;2;8;2;5;0;22;3;5;1;11;15;11;78;0
408;83;28;27;53;11;19;17;9;5;3;7;18;6;16;15;73;23;10;5;6;1;7;8;32;15;7;10;18;7;34;36;30;18;3;10;11;0;1;1;1;2;0;1;8;1;1;2;20;5;3;1;4;0;1;0;19;6;2;7;28;7;10;25;63;20;12;4;27;1;12;2;5;0;2;0;8;3;6;9;9;4;0;1;4;2;2;1;3;0;2;0;5;0;6;0;33;12;1;3;15;5;4;4;6;3;0;0;15;4;8;16;35;7;0;2;13;0;3;2;14;2;3;6;40;8;17;24;15;34;7;15;1;6;3;4;0;1;0;2;2;1;1;12;8;32;1;8;0;0;3;0;1;14;0;6;1;10;5;13;7;22;0;6;0;1;1;5;1;0;0;1;2;1;1;10;7;9;3;19;2;1;0;4;3;11;3;10;4;5;4;21;34;70;17;53;8;14;14;37;0;2;0;4;3;1;10;25;8;21;10;9;4;7;7;12;5;9;3;8;2;5;9;47;52;127;8;41;15;22;7;28;3;7;2;8;9;19;10;70;22;75;8;41;8;6;18;33;5;27;9;32;14;38;371;0
100;18;11;29;50;3;61;55;4;0;0;0;31;2;36;39;16;22;1;2;7;1;1;10;7;0;1;0;71;6;156;106;7;0;1;0;7;0;0;2;1;0;0;0;6;0;3;1;1;7;0;1;2;0;2;3;10;0;1;2;40;4;33;34;22;8;1;4;17;2;5;7;2;1;0;0;7;0;3;3;4;0;0;0;1;0;0;0;2;0;2;0;7;1;9;5;8;4;0;1;1;0;1;0;1;0;0;0;5;0;0;0;7;3;0;1;1;1;1;4;29;3;0;2;41;7;19;18;2;8;1;33;2;0;0;71;0;0;0;0;0;0;1;31;0;1;0;0;0;0;0;5;0;0;0;1;1;2;6;40;0;3;0;1;0;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;29;8;20;0;35;1;3;3;87;0;1;0;2;1;2;1;23;0;6;0;2;0;0;0;3;0;1;0;1;2;5;4;47;2;6;0;7;0;2;0;7;0;3;0;0;2;2;0;8;1;16;0;5;0;1;0;1;1;3;0;3;7;6;65;0
400;69;26;10;60;3;19;0;13;5;8;7;24;5;25;12;89;41;14;10;12;1;11;5;17;12;12;7;23;4;25;34;20;15;1;4;8;0;2;1;5;5;3;2;9;1;4;3;17;11;3;9;6;0;1;1;6;9;4;9;4;6;25;14;84;9;4;2;45;2;15;5;6;4;1;1;12;7;8;4;9;1;2;0;6;1;6;2;4;0;5;0;7;0;6;2;20;13;0;1;14;4;2;0;3;8;0;1;22;11;3;14;16;5;1;1;1;0;0;2;6;3;2;2;11;15;15;20;13;19;4;26;3;0;4;9;1;1;0;1;0;1;4;6;7;8;1;6;2;1;2;4;1;15;3;11;0;3;5;29;8;18;0;6;1;0;0;1;1;2;0;1;1;1;0;7;8;11;3;14;0;0;1;3;1;10;6;26;4;3;4;49;41;33;7;30;13;3;22;29;1;1;1;1;3;0;3;3;7;4;6;11;3;0;17;20;0;2;0;0;2;2;21;30;68;132;3;16;10;15;6;18;5;3;1;4;7;23;10;62;58;103;11;46;3;4;9;30;11;34;7;45;20;29;344;0
95;15;8;15;42;10;15;86;11;1;0;2;26;6;39;53;48;5;2;2;9;1;5;7;35;2;1;2;51;5;85;80;4;3;0;2;0;0;0;1;0;0;0;0;1;0;1;2;21;3;1;0;2;0;3;2;36;2;0;0;48;5;24;24;25;5;2;6;4;2;5;7;0;0;1;0;6;1;5;6;1;2;0;1;0;0;2;1;2;0;1;0;6;0;9;10;13;1;1;2;0;0;1;0;1;0;0;0;2;0;1;1;39;2;1;0;5;0;2;3;75;1;0;0;91;1;32;26;6;12;0;18;3;3;4;89;0;3;0;2;2;2;3;34;1;2;0;2;0;0;0;4;0;4;0;3;2;3;3;21;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;2;1;0;2;0;0;0;1;2;6;0;4;0;1;3;11;12;21;1;18;5;2;3;70;1;0;0;0;1;1;1;21;2;7;0;2;0;0;0;4;1;0;0;5;7;5;3;25;11;11;0;4;0;1;3;7;3;0;0;0;1;0;3;17;48;29;0;4;2;1;2;15;17;7;1;8;10;5;89;0
82;43;4;13;31;5;16;49;5;2;1;1;17;2;20;44;24;35;0;0;6;0;7;5;14;0;0;3;54;2;46;41;1;1;0;0;0;1;2;1;1;0;0;0;8;0;3;1;17;1;0;0;3;1;0;2;19;1;2;1;63;2;20;14;22;1;1;2;17;2;1;4;0;0;0;0;0;1;4;4;3;3;0;2;1;0;0;0;1;0;0;0;12;0;4;4;7;2;0;0;4;0;1;2;2;0;0;0;7;0;0;2;10;7;1;0;3;0;0;2;35;2;0;0;64;1;5;19;5;6;1;29;0;3;6;57;1;0;0;0;0;1;1;22;2;4;0;2;0;0;0;4;0;1;0;4;1;0;1;20;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;27;5;3;6;29;1;4;4;85;0;0;0;0;1;0;1;24;1;5;0;0;0;1;1;7;0;1;0;3;5;2;3;19;2;7;0;3;0;2;1;7;0;1;0;1;0;3;0;4;4;9;0;8;1;2;1;9;0;5;0;1;8;15;76;0
84;24;2;11;21;2;10;20;5;1;0;0;12;1;33;5;71;21;1;1;12;1;3;4;12;0;2;2;50;5;42;42;6;1;1;1;4;0;1;0;1;0;0;0;10;0;2;3;25;10;1;1;3;1;0;0;27;1;1;0;65;1;15;27;29;4;3;4;10;0;4;5;0;0;0;0;2;0;6;2;8;0;0;1;2;0;1;0;3;0;1;0;6;0;11;8;5;1;0;1;3;0;2;0;0;0;0;0;3;1;0;2;27;4;0;0;2;0;0;1;64;4;1;0;91;3;26;22;2;7;1;20;1;0;0;36;0;1;0;0;0;1;2;13;0;0;0;0;0;0;0;2;0;0;0;3;0;0;1;7;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;3;4;2;21;3;24;9;46;0;4;2;54;1;0;0;0;0;3;1;5;4;0;0;2;0;0;0;3;0;1;0;3;0;2;1;18;9;7;0;13;1;1;0;5;3;0;0;1;1;2;3;5;18;8;0;0;1;1;0;6;10;9;1;4;22;18;82;0
79;35;8;21;32;5;10;26;1;3;0;0;8;0;19;12;52;25;0;4;9;2;6;5;2;2;1;1;13;6;39;51;4;0;0;0;1;0;0;0;3;0;0;0;0;0;2;0;11;10;0;0;0;0;0;0;5;2;0;1;17;3;5;7;34;3;2;7;20;0;3;5;0;1;0;0;2;0;4;2;2;0;0;1;0;0;0;0;1;0;0;1;3;0;5;9;15;1;0;0;0;0;0;2;1;0;0;0;4;1;1;0;22;5;0;0;2;0;0;0;14;1;0;0;32;2;4;6;0;11;0;8;0;0;0;23;0;0;0;0;0;0;1;5;0;2;0;3;0;0;0;2;1;0;0;4;1;0;2;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;0;1;0;0;0;0;0;0;0;11;0;0;0;16;8;47;9;69;1;1;2;48;3;0;0;3;2;0;2;15;0;5;0;2;1;0;0;1;1;0;0;0;2;0;1;19;34;79;0;27;4;2;4;8;0;1;0;0;2;3;4;6;32;55;1;11;0;4;6;8;15;19;1;10;10;11;74;0
98;21;9;23;32;3;41;51;4;0;2;2;26;3;38;37;26;23;2;6;5;0;5;4;9;0;0;3;51;4;112;98;5;2;0;3;4;0;0;2;0;0;0;0;6;0;1;0;8;6;0;1;1;0;1;2;13;3;0;0;35;1;27;39;15;3;2;1;20;0;3;9;0;0;0;0;1;0;4;4;1;1;0;0;1;2;0;1;0;0;0;2;13;0;3;4;6;2;0;3;1;0;1;4;1;0;0;0;2;0;0;2;3;4;0;0;4;0;2;6;15;0;0;1;53;3;8;6;3;6;0;20;1;0;0;23;0;0;0;1;0;0;0;31;0;4;0;3;0;0;0;4;0;1;0;1;1;2;2;29;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;2;0;2;1;0;0;18;5;6;3;50;4;4;3;63;0;3;0;2;1;0;0;33;0;2;0;2;1;0;0;3;0;0;0;4;1;6;0;62;0;1;0;9;0;3;1;6;0;0;0;0;0;0;0;15;0;0;0;1;0;1;0;8;1;0;0;1;2;6;56;0
49;38;1;13;6;3;13;28;0;0;0;1;5;0;5;8;25;22;0;2;1;1;1;3;3;0;0;0;17;0;7;14;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;0;0;1;0;0;1;12;0;0;0;25;0;0;0;22;12;0;3;5;0;3;2;0;0;0;0;0;0;1;2;7;6;0;0;0;0;0;0;1;0;0;1;3;0;2;4;18;2;0;0;2;0;3;1;1;0;0;0;0;0;0;2;46;4;0;1;7;2;0;0;30;0;0;1;40;4;2;2;3;33;0;11;0;4;1;72;0;0;0;0;0;2;1;2;0;4;0;2;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;21;53;0;39;1;2;6;47;0;0;0;0;3;0;1;6;0;8;0;2;0;0;0;2;0;0;0;1;0;1;2;12;27;42;2;5;4;3;2;17;4;0;0;1;4;2;4;7;27;52;1;9;2;1;2;8;15;7;1;9;15;13;65;0
73;27;5;13;24;3;2;25;2;0;2;1;3;2;4;19;29;22;0;1;3;0;2;0;4;4;0;1;18;1;8;20;2;0;1;0;1;0;0;0;1;0;0;0;0;0;1;2;14;0;0;0;2;0;1;1;14;1;0;0;13;1;2;5;22;2;1;0;1;1;1;1;2;1;0;0;2;0;2;6;4;2;0;0;1;0;0;0;0;0;0;0;3;1;2;3;22;0;1;2;0;0;1;2;0;0;0;0;1;0;1;1;47;4;0;1;1;0;1;0;21;2;0;0;42;0;4;5;0;5;0;9;0;2;0;14;0;0;0;0;0;0;0;4;1;4;0;1;0;0;0;1;0;2;0;2;0;0;1;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;11;60;1;49;2;4;2;40;0;1;0;0;1;1;1;14;1;3;0;4;0;0;0;1;0;0;0;0;0;0;1;16;38;79;2;28;2;1;4;13;0;1;0;1;1;0;1;8;45;49;1;9;6;3;0;7;17;13;0;10;13;16;51;0
110;34;6;4;55;4;36;9;4;2;1;0;20;4;5;4;63;16;11;2;4;0;2;1;4;0;4;3;62;0;139;28;11;8;3;0;0;1;2;1;0;0;1;0;3;2;2;0;14;7;1;1;0;0;3;0;6;6;2;5;85;5;63;14;34;8;3;0;22;0;5;1;1;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;3;0;0;2;5;1;5;1;10;1;1;0;3;0;0;1;1;1;0;1;0;0;1;0;13;7;0;0;2;0;0;0;5;2;1;0;31;5;16;6;4;7;2;17;2;4;7;16;0;0;1;0;1;2;0;5;1;3;0;1;0;0;2;4;1;0;0;0;1;0;7;7;0;5;0;3;0;0;0;3;0;0;0;2;0;2;1;4;2;3;0;1;0;0;0;3;2;3;0;10;2;2;4;26;5;4;9;19;2;0;8;24;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;2;3;0;1;2;3;2;4;17;5;10;0;3;1;4;1;0;1;0;0;2;2;5;3;13;19;12;0;2;0;2;1;0;11;12;3;10;31;18;104;1
173;52;5;27;70;5;41;85;20;9;3;6;81;6;80;215;45;9;1;4;1;1;4;12;51;5;6;4;67;5;54;102;6;1;0;0;2;0;0;2;2;0;0;0;5;0;0;6;18;13;1;6;1;0;1;4;51;8;5;3;47;4;35;41;35;0;0;2;15;0;5;7;7;0;0;0;9;2;1;10;6;1;0;0;1;0;2;0;5;0;0;1;5;0;4;2;14;0;2;3;5;0;2;5;2;0;0;0;8;0;9;13;55;4;1;0;4;0;3;0;97;3;1;4;99;9;27;48;14;21;4;20;5;2;7;109;3;4;0;0;1;3;2;44;6;6;2;6;2;1;1;9;2;3;0;1;1;2;1;36;0;3;0;2;0;0;0;2;0;0;0;1;0;0;1;5;0;3;1;4;0;0;0;3;0;4;0;7;0;4;1;23;16;13;0;38;10;6;2;54;3;0;0;1;3;2;0;17;3;3;0;3;0;0;2;3;0;1;0;1;0;0;3;12;7;2;1;6;4;0;1;8;1;0;0;1;2;0;3;28;72;15;0;6;4;0;9;16;20;9;3;14;16;17;190;1
159;50;1;18;56;5;16;24;11;4;0;5;13;2;27;57;80;34;0;0;4;3;0;1;40;9;1;2;9;3;7;11;6;3;1;2;4;0;1;1;5;0;0;0;1;0;2;2;29;6;2;0;6;0;2;2;28;2;1;1;17;4;11;9;86;11;1;4;22;1;8;5;5;0;0;0;8;0;0;8;0;0;1;0;1;1;0;1;0;1;0;1;5;0;1;0;20;5;2;6;2;0;0;3;12;0;0;0;7;0;1;8;34;3;2;0;7;0;0;4;112;5;7;3;56;2;15;19;4;10;5;22;4;1;8;34;0;1;0;2;1;1;3;19;11;6;0;4;0;0;0;3;1;0;0;1;0;2;3;8;3;3;0;1;0;1;0;2;0;1;0;2;0;2;0;3;17;7;1;3;1;0;3;2;4;3;0;15;1;2;1;23;11;12;7;18;7;2;5;14;2;1;0;3;1;1;2;11;0;1;2;9;1;1;0;6;0;0;0;2;0;1;1;12;13;10;3;12;7;4;2;9;5;1;1;4;2;2;12;37;117;19;5;9;13;4;9;14;40;24;11;36;18;8;165;1
166;63;18;16;74;1;45;39;13;0;2;4;49;2;36;51;82;38;8;0;11;0;5;6;25;5;7;2;61;14;89;57;19;11;2;0;35;1;7;2;0;0;0;0;13;0;3;6;10;6;2;0;8;0;4;3;15;1;2;3;153;3;29;20;39;5;19;2;14;3;6;2;3;0;4;0;5;1;8;7;11;0;0;0;1;0;0;1;5;0;2;2;1;2;7;5;6;5;2;2;1;0;3;3;0;1;0;1;2;0;0;1;15;7;4;0;4;0;2;3;12;0;3;2;18;3;15;20;8;14;1;27;5;7;4;40;0;3;0;2;2;3;3;15;0;7;0;1;0;3;0;10;3;1;1;2;0;3;3;31;3;6;0;0;0;2;0;3;0;0;0;1;0;1;1;6;1;2;0;0;0;0;2;2;2;0;0;6;4;6;8;58;16;20;7;83;2;2;7;52;1;0;0;5;1;3;2;18;4;9;0;4;0;1;0;5;2;1;1;19;0;2;7;29;24;69;5;9;0;2;2;10;0;3;2;5;2;5;11;22;32;23;1;14;0;1;2;8;8;7;6;35;19;16;188;1
148;66;9;9;50;7;4;8;6;0;2;1;15;4;25;18;95;36;0;2;5;0;5;1;17;3;2;1;15;3;31;21;14;4;0;0;11;0;2;0;4;0;0;0;19;1;2;2;13;9;3;1;3;0;1;0;19;4;2;0;76;2;12;12;47;0;13;4;16;1;4;1;0;2;0;1;1;0;3;5;6;3;2;0;1;0;0;0;5;1;0;0;4;0;5;7;19;3;0;2;8;0;3;0;5;0;0;0;4;0;3;1;26;8;1;2;6;0;4;1;30;5;1;3;44;10;18;12;5;7;1;13;6;3;3;7;1;1;0;0;2;1;2;3;1;1;0;1;0;0;0;0;0;2;0;1;0;0;1;4;2;8;0;1;2;6;2;0;0;1;0;0;0;2;3;6;5;9;1;2;2;0;0;2;4;5;2;5;5;2;13;29;13;14;5;78;2;9;3;18;0;0;0;2;2;2;5;6;3;2;0;1;0;0;1;1;0;1;0;7;1;3;5;11;16;34;4;3;5;1;2;4;5;1;1;2;3;8;8;24;77;38;2;16;8;5;1;7;29;15;10;32;19;20;150;1
